id	accession	raw_id	primary_id	sra_id	bp_id	model	package	package_name	status	status_date	taxonomy_id	taxonomy_name	title	samp_name	paragraph	collection_date	geo_loc_name	host	isolation_source	lat_lon	nitro	phosphate	replicate	samp_collect_device	source_material_id	temp
BIOSAMPLE:SAMN16861271	SAMN16861271	16861271	SAMN16861271	SRS7767946	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.530	408172	marine metagenome	C132020_067_meta	C132020_067	No Station	2020-04-01T10:09:00Z	Atlantic Ocean	NA	marine water, oceanic	17.597220 S 17.785817 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-067	26.572
BIOSAMPLE:SAMN16861272	SAMN16861272	16861272	SAMN16861272	SRS7770803	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.543	408172	marine metagenome	C132020_068_meta	C132020_068	No Station	2020-04-01T12:00:00Z	Atlantic Ocean	NA	marine water, oceanic	17.313553 S 18.072700 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-068	26.741
BIOSAMPLE:SAMN16861273	SAMN16861273	16861273	SAMN16861273	SRS7769519	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.543	408172	marine metagenome	C132020_069_meta	C132020_069	No Station	2020-04-01T13:20:00Z	Atlantic Ocean	NA	marine water, oceanic	17.114045 S 18.276412 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-069	26.782
BIOSAMPLE:SAMN16861274	SAMN16861274	16861274	SAMN16861274	SRS7772405	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.560	408172	marine metagenome	C132020_070_meta	C132020_070	No Station	2020-04-01T14:11:00Z	Atlantic Ocean	NA	marine water, oceanic	17.001265 S 18.390717 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-070	26.844
BIOSAMPLE:SAMN16861275	SAMN16861275	16861275	SAMN16861275	SRS7760335	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.577	408172	marine metagenome	C132020_071_meta	C132020_071	No Station	2020-04-01T16:07:00Z	Atlantic Ocean	NA	marine water, oceanic	16.704112 S 18.691547 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-071	27.089
BIOSAMPLE:SAMN16861276	SAMN16861276	16861276	SAMN16861276	SRS7764751	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.577	408172	marine metagenome	C132020_072_meta	C132020_072	No Station	2020-04-01T18:10:00Z	Atlantic Ocean	NA	marine water, oceanic	16.391982 S 19.008057 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-072	27.104
BIOSAMPLE:SAMN16861277	SAMN16861277	16861277	SAMN16861277	SRS7772510	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.590	408172	marine metagenome	C132020_073v1_meta	C132020_073v1	No Station	2020-04-01T19:50:00Z	Atlantic Ocean	NA	marine water, oceanic	16.134837 S 19.267348 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-073	27.069
BIOSAMPLE:SAMN16861278	SAMN16861278	16861278	SAMN16861278	SRS7762436	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.607	408172	marine metagenome	C132020_073v2_meta	C132020_073v2	No Station	2020-04-01T19:50:00Z	Atlantic Ocean	NA	marine water, oceanic	16.134837 S 19.267348 W	NA	NA	biological replicate 2	underway	C13.5/A13.5-073	27.069
BIOSAMPLE:SAMN16861279	SAMN16861279	16861279	SAMN16861279	SRS7770259	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.607	408172	marine metagenome	C132020_074_meta	C132020_074	No Station	2020-04-02T07:38:00Z	Atlantic Ocean	NA	marine water, oceanic	14.272045 S 20.984275 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-074	27.374
BIOSAMPLE:SAMN16861280	SAMN16861280	16861280	SAMN16861280	SRS7769219	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.623	408172	marine metagenome	C132020_075_meta	C132020_075	No Station	2020-04-02T08:34:00Z	Atlantic Ocean	NA	marine water, oceanic	14.125693 S 21.117130 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-075	27.45
BIOSAMPLE:SAMN16861281	SAMN16861281	16861281	SAMN16861281	SRS7762939	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.640	408172	marine metagenome	C132020_076_meta	C132020_076	No Station	2020-04-02T10:15:00Z	Atlantic Ocean	NA	marine water, oceanic	13.854480 S 21.363812 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-076	27.544
BIOSAMPLE:SAMN16861282	SAMN16861282	16861282	SAMN16861282	SRS7772380	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.640	408172	marine metagenome	C132020_077_meta	C132020_077	No Station	2020-04-02T11:05:00Z	Atlantic Ocean	NA	marine water, oceanic	13.713712 S 21.492280 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-077	27.577
BIOSAMPLE:SAMN16861283	SAMN16861283	16861283	SAMN16861283	SRS7762273	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.653	408172	marine metagenome	C132020_078_meta	C132020_078	No Station	2020-04-02T12:06:00Z	Atlantic Ocean	NA	marine water, oceanic	13.555713 S 21.635100 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-078	27.768
BIOSAMPLE:SAMN16861284	SAMN16861284	16861284	SAMN16861284	SRS7759303	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.670	408172	marine metagenome	C132020_079_meta	C132020_079	No Station	2020-04-02T13:28:00Z	Atlantic Ocean	NA	marine water, oceanic	13.334585 S 21.837580 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-079	27.75
BIOSAMPLE:SAMN16861285	SAMN16861285	16861285	SAMN16861285	SRS7768746	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.670	408172	marine metagenome	C132020_080_meta	C132020_080	No Station	2020-04-02T13:58:00Z	Atlantic Ocean	NA	marine water, oceanic	13.253742 S 21.909545 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-080	27.765
BIOSAMPLE:SAMN16861286	SAMN16861286	16861286	SAMN16861286	SRS7760323	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.687	408172	marine metagenome	C132020_081_meta	C132020_081	No Station	2020-04-02T15:11:00Z	Atlantic Ocean	NA	marine water, oceanic	13.062688 S 22.083655 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-081	27.77
BIOSAMPLE:SAMN16861287	SAMN16861287	16861287	SAMN16861287	SRS7758328	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.700	408172	marine metagenome	C132020_083_meta	C132020_083	No Station	2020-04-02T18:07:00Z	Atlantic Ocean	NA	marine water, oceanic	12.601055 S 22.522937 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-083	27.959
BIOSAMPLE:SAMN16861288	SAMN16861288	16861288	SAMN16861288	SRS7763874	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.700	408172	marine metagenome	C132020_084_meta	C132020_084	No Station	2020-04-02T19:09:00Z	Atlantic Ocean	NA	marine water, oceanic	12.438093 S 22.678138 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-084	28.067
BIOSAMPLE:SAMN16861289	SAMN16861289	16861289	SAMN16861289	SRS7771322	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.717	408172	marine metagenome	C132020_086_meta	C132020_086	No Station	2020-04-03T20:11:00Z	Atlantic Ocean	NA	marine water, oceanic	12.275082 S 22.834612 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-086	28.076
BIOSAMPLE:SAMN16861290	SAMN16861290	16861290	SAMN16861290	SRS7760869	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.730	408172	marine metagenome	C132020_087_meta	C132020_087	No Station	2020-04-03T07:42:00Z	Atlantic Ocean	NA	marine water, oceanic	10.479692 S 24.546290 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-087	28.993
BIOSAMPLE:SAMN16861291	SAMN16861291	16861291	SAMN16861291	SRS7760890	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.730	408172	marine metagenome	C132020_088_meta	C132020_088	No Station	2020-04-03T09:02:00Z	Atlantic Ocean	NA	marine water, oceanic	10.279255 S 24.735440 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-088	29.008
BIOSAMPLE:SAMN16861292	SAMN16861292	16861292	SAMN16861292	SRS7774661	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.747	408172	marine metagenome	C132020_089_meta	C132020_089	No Station	2020-04-03T11:06:00Z	Atlantic Ocean	NA	marine water, oceanic	9.983323 S 25.032315 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-089	28.993
BIOSAMPLE:SAMN16861293	SAMN16861293	16861293	SAMN16861293	SRS7773391	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.763	408172	marine metagenome	C132020_090_meta	C132020_090	No Station	2020-04-03T13:14:00Z	Atlantic Ocean	NA	marine water, oceanic	9.640178 S 25.344688 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-090	28.821
BIOSAMPLE:SAMN16861294	SAMN16861294	16861294	SAMN16861294	SRS7766054	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.763	408172	marine metagenome	C132020_091_meta	C132020_091	No Station	2020-04-03T15:06:00Z	Atlantic Ocean	NA	marine water, oceanic	9.352245 S 25.621200 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-091	29.133
BIOSAMPLE:SAMN16861295	SAMN16861295	16861295	SAMN16861295	SRS7766451	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.780	408172	marine metagenome	C132020_092_meta	C132020_092	No Station	2020-04-03T17:02:00Z	Atlantic Ocean	NA	marine water, oceanic	9.051413 S 25.909437 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-092	29.287
BIOSAMPLE:SAMN16861296	SAMN16861296	16861296	SAMN16861296	SRS7764775	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.793	408172	marine metagenome	C132020_093_meta	C132020_093	No Station	2020-04-03T18:56:00Z	Atlantic Ocean	NA	marine water, oceanic	8.758585 S 26.189950 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-093	29.175
BIOSAMPLE:SAMN16861297	SAMN16861297	16861297	SAMN16861297	SRS7766555	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.793	408172	marine metagenome	C132020_094_meta	C132020_094	No Station	2020-04-03T20:20:00Z	Atlantic Ocean	NA	marine water, oceanic	8.539345 S 26.399087 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-094	29.138
BIOSAMPLE:SAMN16861298	SAMN16861298	16861298	SAMN16861298	SRS7767989	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.810	408172	marine metagenome	C132020_095v1_meta	C132020_095v1	No Station	2020-04-03T21:47:00Z	Atlantic Ocean	NA	marine water, oceanic	8.314067 S 26.614793 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-095	29.304
BIOSAMPLE:SAMN16861299	SAMN16861299	16861299	SAMN16861299	SRS7759295	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.827	408172	marine metagenome	C132020_095v2_meta	C132020_095v2	No Station	2020-04-03T21:47:00Z	Atlantic Ocean	NA	marine water, oceanic	8.314067 S 26.614793 W	NA	NA	biological replicate 2	underway	C13.5/A13.5-095	29.304
BIOSAMPLE:SAMN16861300	SAMN16861300	16861300	SAMN16861300	SRS7773719	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.827	408172	marine metagenome	C132020_096_meta	C132020_096	No Station	2020-04-04T07:55:00Z	Atlantic Ocean	NA	marine water, oceanic	6.742607 S 28.082075 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-096	29.551
BIOSAMPLE:SAMN16861301	SAMN16861301	16861301	SAMN16861301	SRS7762629	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.840	408172	marine metagenome	C132020_097_meta	C132020_097	No Station	2020-04-04T09:39:00Z	Atlantic Ocean	NA	marine water, oceanic	6.464010 S 28.317052 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-097	29.612
BIOSAMPLE:SAMN16861302	SAMN16861302	16861302	SAMN16861302	SRS7764788	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.857	408172	marine metagenome	C132020_098_meta	C132020_098	No Station	2020-04-04T10:55:00Z	Atlantic Ocean	NA	marine water, oceanic	6.267832 S 28.482020 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-098	29.663
BIOSAMPLE:SAMN16861303	SAMN16861303	16861303	SAMN16861303	SRS7772446	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.857	408172	marine metagenome	C132020_099_meta	C132020_099	No Station	2020-04-04T12:12:00Z	Atlantic Ocean	NA	marine water, oceanic	6.048825 S 28.666125 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-099	29.704
BIOSAMPLE:SAMN16861304	SAMN16861304	16861304	SAMN16861304	SRS7775274	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.873	408172	marine metagenome	C132020_100_meta	C132020_100	No Station	2020-04-04T13:05:00Z	Atlantic Ocean	NA	marine water, oceanic	5.902205 S 28.789235 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-100	29.712
BIOSAMPLE:SAMN16861305	SAMN16861305	16861305	SAMN16861305	SRS7772695	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.890	408172	marine metagenome	C132020_101_meta	C132020_101	No Station	2020-04-04T14:30:00Z	Atlantic Ocean	NA	marine water, oceanic	5.667962 S 28.985320 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-101	29.703
BIOSAMPLE:SAMN16861306	SAMN16861306	16861306	SAMN16861306	SRS7758470	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.890	408172	marine metagenome	C132020_102_meta	C132020_102	No Station	2020-04-04T15:03:00Z	Atlantic Ocean	NA	marine water, oceanic	5.577762 S 29.323055 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-102	29.784
BIOSAMPLE:SAMN16861307	SAMN16861307	16861307	SAMN16861307	SRS7761039	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.903	408172	marine metagenome	C132020_103v1_meta	C132020_103v1	No Station	2020-04-04T16:57:00Z	Atlantic Ocean	NA	marine water, oceanic	5.266160 S 29.323055 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-103	29.886
BIOSAMPLE:SAMN16861308	SAMN16861308	16861308	SAMN16861308	SRS7769663	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.920	408172	marine metagenome	C132020_103v2_meta	C132020_103v2	No Station	2020-04-04T16:57:00Z	Atlantic Ocean	NA	marine water, oceanic	5.266160 S 29.323055 W	NA	NA	biological replicate 2	underway	C13.5/A13.5-103	29.886
BIOSAMPLE:SAMN16861309	SAMN16861309	16861309	SAMN16861309	SRS7772621	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.920	408172	marine metagenome	C132020_104v1_meta	C132020_104v1	No Station	2020-04-05T23:10:00Z	Atlantic Ocean	NA	marine water, oceanic	0.398502 S 33.544967 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-104	29.016
BIOSAMPLE:SAMN16861310	SAMN16861310	16861310	SAMN16861310	SRS7759925	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.937	408172	marine metagenome	C132020_104v2_meta	C132020_104v2	No Station	2020-04-05T23:10:00Z	Atlantic Ocean	NA	marine water, oceanic	0.398502 S 33.544967 W	NA	NA	biological replicate 2	underway	C13.5/A13.5-104	29.016
BIOSAMPLE:SAMN16861311	SAMN16861311	16861311	SAMN16861311	SRS7770464	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.950	408172	marine metagenome	C132020_105_meta	C132020_105	No Station	2020-04-06T00:22:00Z	Atlantic Ocean	NA	marine water, oceanic	0.215950 N 33.714933 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-105	28.931
BIOSAMPLE:SAMN16861312	SAMN16861312	16861312	SAMN16861312	SRS7769423	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.950	408172	marine metagenome	C132020_106_meta	C132020_106	No Station	2020-04-06T08:28:00Z	Atlantic Ocean	NA	marine water, oceanic	1.041333 N 34.880782 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-106	29.036
BIOSAMPLE:SAMN16861313	SAMN16861313	16861313	SAMN16861313	SRS7772233	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.967	408172	marine metagenome	C132020_107_meta	C132020_107	No Station	2020-04-06T09:08:00Z	Atlantic Ocean	NA	marine water, oceanic	1.140923 N 35.978180 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-107	29.031
BIOSAMPLE:SAMN16861314	SAMN16861314	16861314	SAMN16861314	SRS7772968	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.980	408172	marine metagenome	C132020_108_meta	C132020_108	No Station	2020-04-06T09:58:00Z	Atlantic Ocean	NA	marine water, oceanic	1.268378 N 35.102348 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-108	29.071
BIOSAMPLE:SAMN16861315	SAMN16861315	16861315	SAMN16861315	SRS7760405	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.980	408172	marine metagenome	C132020_109_meta	C132020_109	No Station	2020-04-06T11:02:00Z	Atlantic Ocean	NA	marine water, oceanic	1.431563 N 35.261260 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-109	29.138
BIOSAMPLE:SAMN16861316	SAMN16861316	16861316	SAMN16861316	SRS7765770	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.997	408172	marine metagenome	C132020_110_meta	C132020_110	No Station	2020-04-06T11:55:00Z	Atlantic Ocean	NA	marine water, oceanic	1.567862 N 35.394010 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-110	29.171
